"_offset","id","candidate_type","candidate_id","status","interviewer_id","location","logged","media_available","run_type","type","media_status","invite_answer_status","_created_micros","_updated_micros"
"48561","9173435695239334594171754520022662527080584983","Applicant","482949530455974085678896049276585724255838","REQUESTED","394308894059030160693655007723929879273237801","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1724155020000000","1724210009000100"
"48562","38910583371146508124441743606523479157","Applicant","88493519948288545539319152464210092","SCHEDULED","8118940302363406938642530277498466359250021","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","DECLINED","1723576980000000","1724210648000200"
"48563","9509768149915916920219458792829803158813939433","Applicant","9778625715032381977912936569660015782625104274","COMPLETED","570517235829768072337419819319376543469143","MS_TEAMS","false","true","ONLINE","Technical","DONE","ACCEPTED","1712729280000000","1724212833000500"
"48564","44767660989834992704721108636994798","Applicant","521080172613397222401054865365173188020","REQUESTED","8607939862432570882913947239571528636473546","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1724067000000000","1724214050000100"
"48565","676170726129622953828193415430860133685","Applicant","2402160991795949952502881486778455904835","SCHEDULED","570517235829768072337419819319376543469143","MS_TEAMS","false","false","ONLINE","Technical","NO_MEDIA","ACCEPTED","1723615560000000","1724215521000200"
"48566","79776231442008785515785531796799177584","Applicant","2402160991795949952502881486778455904835","REQUESTED","570517235829768072337419819319376543469143","MS_TEAMS","false","false","ONLINE","Technical","NO_MEDIA","","1724215680000000","1724215687000100"
"48567","79776231442008785515785531796799177584","Applicant","2402160991795949952502881486778455904835","DRAFT","570517235829768072337419819319376543469143","MS_TEAMS","false","false","ONLINE","Technical","NO_MEDIA","","1724215680000000","1724215687000100"
"48568","85981730177265845844619755289123579079","Applicant","207943324996352535669004214790541892146","PENDING_FEEDBACK","51253861989484519956296939435553780137581","MS_TEAMS","false","false","ONLINE","Technical","RECORDING_ON_THE_WAY","ACCEPTED","1724052780000000","1724215722000400"
"48569","85981730177265845844619755289123579079","Applicant","207943324996352535669004214790541892146","PENDING_FEEDBACK","51253861989484519956296939435553780137581","MS_TEAMS","false","false","ONLINE","Technical","PROCESSING","ACCEPTED","1724052780000000","1724215816000400"
"48570","92922342804177938105332000483842973","Applicant","9836032610967165508157219740171034936320","SCHEDULED","426728811941727402699440205362151308123","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1724165400000000","1724217667000200"
"48571","4133384135559509873815019499638708494676105","Applicant","95496511495465192005976773172038940","SCHEDULED","1463765411628793212931729887992856","MS_TEAMS","false","false","ONLINE","Technical","NO_MEDIA","DECLINED","1724141100000000","1724220008000200"
"48572","09304442816352334075013049313359430846706","Applicant","80739199618586694015026162141151753098","DRAFT","","MS_TEAMS","false","false","ONLINE","Technical","NO_MEDIA","","1724220540000000","1724220554000100"
"48573","09304442816352334075013049313359430846706","Applicant","80739199618586694015026162141151753098","REQUESTED","","MS_TEAMS","false","false","ONLINE","Technical","NO_MEDIA","","1724220540000000","1724220554000100"
"48574","85981730177265845844619755289123579079","Applicant","207943324996352535669004214790541892146","PENDING_FEEDBACK","51253861989484519956296939435553780137581","MS_TEAMS","false","true","ONLINE","Technical","DONE","ACCEPTED","1724052780000000","1724222003000400"
"48575","3544942702557364310231101123282893264270880","Applicant","8568168463542439387239460145978039095071","REQUESTED","","INTERVIEW_PLATFORM","false","false","ONLINE","Technical","NO_MEDIA","","1724181060000000","1724222034000100"
